CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography,Gender,Card Type,Exited
769,41,1,72509.91,1,1,0,25723.73,0,4,747,Spain,Male,GOLD,0
616,36,6,0.0,1,1,1,12916.32,1,1,906,Spain,Female,DIAMOND,1
698,40,0,92053.44,1,1,1,143681.83,0,4,970,Spain,Female,DIAMOND,0
634,38,2,148430.55,1,1,1,56055.72,0,5,808,Germany,Male,PLATINUM,0
788,32,4,112079.58,1,0,0,89368.59,0,1,645,France,Male,SILVER,0
793,36,0,0.0,1,0,0,148993.47,0,2,847,Spain,Female,SILVER,0
738,40,1,115409.18,2,0,0,180456.8,0,5,925,Germany,Female,GOLD,0
471,27,4,0.0,2,1,0,122642.09,0,4,346,France,Female,PLATINUM,0
743,30,1,127023.39,1,1,1,138780.89,0,4,546,France,Female,GOLD,0
610,57,6,106938.11,2,0,1,186612.47,0,4,913,Germany,Male,DIAMOND,0
594,35,2,133853.27,1,1,1,65361.66,0,1,722,France,Male,GOLD,0
670,67,6,158719.57,1,1,1,118607.4,0,3,392,Spain,Male,SILVER,0
769,45,5,126674.81,1,1,0,124118.71,1,5,592,Germany,Female,DIAMOND,1
520,45,1,123086.39,1,1,1,41042.4,1,1,796,Germany,Female,PLATINUM,1
698,63,5,0.0,1,1,1,173576.71,0,5,545,Spain,Female,SILVER,0
605,64,2,129555.7,1,1,1,13601.79,0,1,380,France,Female,SILVER,0
676,29,7,131959.86,1,0,0,189268.81,0,2,304,France,Male,SILVER,0
564,31,0,110527.17,1,1,1,87060.77,0,2,752,France,Male,GOLD,0
635,24,4,140197.18,1,1,1,142935.83,0,4,907,Spain,Male,SILVER,0
425,39,4,0.0,2,1,0,197226.32,0,2,261,France,Male,SILVER,0
641,48,3,147341.43,1,1,1,157458.61,1,3,611,France,Female,DIAMOND,1
579,39,5,0.0,2,0,1,39891.84,0,2,977,France,Male,GOLD,0
712,29,3,87375.78,2,0,0,166194.53,0,2,584,France,Female,SILVER,0
850,45,5,127258.79,1,1,1,192744.23,1,3,380,Germany,Female,SILVER,1
667,41,6,0.0,2,0,0,167181.77,0,2,298,France,Male,PLATINUM,0
606,25,3,147386.72,3,1,0,45482.04,1,5,405,Spain,Female,SILVER,1
693,30,6,127992.25,1,1,1,50457.2,0,1,483,France,Female,SILVER,0
499,29,6,148051.52,1,1,0,118623.94,0,4,662,Germany,Female,PLATINUM,0
689,40,1,0.0,2,1,1,119446.64,0,4,501,France,Female,SILVER,0
528,43,7,97473.87,2,1,1,159823.16,0,3,654,Spain,Male,PLATINUM,0
569,34,3,0.0,1,1,0,133997.53,0,1,824,Spain,Female,PLATINUM,0
836,37,10,0.0,2,1,0,111324.41,0,1,645,Spain,Female,GOLD,0
599,28,4,126833.79,2,1,0,60843.09,1,5,252,Spain,Female,PLATINUM,1
625,31,4,77743.01,2,1,0,75335.68,0,5,626,Germany,Male,GOLD,0
705,64,3,153469.26,3,0,0,146573.66,1,4,875,Germany,Female,PLATINUM,1
696,32,4,84421.62,1,0,1,52314.71,0,5,491,Germany,Male,PLATINUM,0
581,35,4,0.0,2,0,1,86383.82,0,5,453,France,Male,PLATINUM,0
620,41,3,0.0,2,1,1,137309.06,0,2,725,France,Male,PLATINUM,0
662,72,7,140301.72,1,0,1,179258.67,0,4,832,Spain,Female,DIAMOND,0
630,50,3,129370.91,4,1,1,47775.34,1,1,712,Germany,Male,GOLD,1
762,31,7,117687.35,1,1,1,159344.43,0,2,867,France,Male,PLATINUM,0
578,31,5,102088.68,4,0,0,187866.21,1,4,645,Germany,Female,SILVER,1
834,68,9,130169.27,2,0,1,93112.2,0,5,882,Germany,Female,GOLD,0
578,39,2,0.0,2,1,0,70563.9,0,1,550,France,Male,GOLD,0
780,71,9,142550.25,2,1,1,122506.78,0,1,408,Germany,Male,PLATINUM,0
615,61,9,0.0,2,1,0,150227.85,1,4,683,Spain,Male,DIAMOND,1
717,40,0,98241.04,1,1,0,110887.14,0,3,817,France,Male,GOLD,0
630,50,8,0.0,2,0,1,79377.45,0,4,237,France,Male,PLATINUM,0
609,53,7,0.0,2,0,1,52332.85,0,5,295,France,Male,SILVER,0
755,38,9,148912.44,1,1,0,80416.16,0,3,416,France,Male,DIAMOND,0
376,29,4,115046.74,4,1,0,119346.88,1,2,282,Germany,Female,DIAMOND,1
731,30,7,0.0,2,1,1,184581.68,0,2,781,France,Male,GOLD,0
672,21,1,35741.69,1,1,0,28789.94,0,2,466,Germany,Female,DIAMOND,0
680,36,7,0.0,2,1,0,20109.21,0,5,524,Spain,Male,DIAMOND,0
703,43,8,0.0,2,1,0,9704.66,0,3,880,France,Male,PLATINUM,0
710,46,10,120530.34,1,1,0,166586.99,1,4,977,Germany,Female,DIAMOND,1
499,46,6,0.0,2,1,0,73457.55,0,5,809,France,Female,PLATINUM,0
786,32,9,0.0,2,1,0,133112.41,0,1,904,France,Male,SILVER,0
572,51,8,97750.07,3,1,1,193014.26,1,2,740,Germany,Male,PLATINUM,1
793,41,3,141806.46,1,1,0,102921.17,0,3,447,France,Female,GOLD,0
777,30,4,0.0,2,0,1,115611.97,0,1,561,France,Female,DIAMOND,0
579,31,2,90547.48,2,1,1,18800.13,0,1,304,Germany,Male,GOLD,0
669,47,0,63723.78,2,1,1,181928.25,0,1,316,Germany,Male,DIAMOND,0
504,44,0,131873.07,2,1,1,158036.72,1,3,646,Germany,Female,GOLD,1
580,65,9,106804.26,3,1,0,107890.69,1,3,950,France,Female,GOLD,1
719,35,3,122964.88,1,1,1,138231.7,0,4,411,Spain,Male,DIAMOND,0
687,21,8,0.0,2,1,1,154767.34,0,5,449,Spain,Female,PLATINUM,0
434,33,3,0.0,1,1,1,2739.71,0,5,556,Spain,Male,PLATINUM,0
650,26,4,214346.96,2,1,0,128815.33,0,2,888,Germany,Male,GOLD,0
626,36,2,181671.16,2,1,1,57531.14,0,1,267,Germany,Male,DIAMOND,0
509,30,6,0.0,2,1,0,180598.86,0,4,342,France,Male,DIAMOND,0
702,60,5,138597.54,2,1,1,41536.59,1,4,476,Germany,Female,GOLD,1
683,41,6,95696.52,2,1,1,184366.14,0,5,459,France,Male,GOLD,0
612,38,7,110615.47,1,1,1,193502.93,0,5,802,France,Female,DIAMOND,0
630,28,9,0.0,2,0,0,32599.35,0,2,625,France,Male,SILVER,0
641,35,2,103711.56,1,0,1,192464.21,1,2,267,Germany,Male,PLATINUM,1
621,34,2,91258.52,2,1,0,44857.4,0,2,607,Germany,Female,DIAMOND,0
530,39,2,0.0,2,1,0,197923.05,0,4,296,France,Male,SILVER,0
768,43,2,129264.05,2,0,0,19150.14,0,3,343,Germany,Female,SILVER,0
581,24,10,159203.71,1,1,1,102517.83,1,4,766,Spain,Female,DIAMOND,1
783,37,1,136689.66,1,1,0,197890.65,0,1,412,Spain,Female,GOLD,0
774,28,1,71264.02,2,0,1,68759.57,0,5,461,France,Female,GOLD,0
541,34,3,128743.55,1,1,0,134851.12,0,3,430,France,Male,DIAMOND,0
745,38,5,65095.41,2,1,1,140197.42,0,3,603,Germany,Male,PLATINUM,0
552,42,9,133701.07,2,1,0,101069.71,1,4,523,France,Male,SILVER,1
582,31,2,0.0,2,1,1,33747.03,0,4,413,France,Male,GOLD,0
473,35,6,69617.36,1,1,0,143345.69,0,1,959,France,Female,PLATINUM,0
532,66,3,0.0,1,1,1,115227.02,0,1,955,Spain,Female,DIAMOND,0
669,50,4,112650.89,1,0,0,166386.22,1,2,440,Germany,Female,PLATINUM,1
706,31,1,117020.08,2,1,0,54439.53,0,4,401,Germany,Male,GOLD,0
491,68,3,107571.61,1,0,1,113695.99,0,4,786,France,Female,PLATINUM,0
616,45,4,122793.96,1,1,1,62002.04,0,5,224,Germany,Female,SILVER,0
579,33,1,0.0,2,1,1,54816.57,0,3,528,Spain,Male,SILVER,0
732,36,7,126195.81,1,1,1,133172.48,0,1,549,France,Male,DIAMOND,0
574,34,7,152992.91,1,1,1,134691.2,0,5,705,France,Female,DIAMOND,0
674,28,5,0.0,1,1,1,151925.25,0,3,377,France,Male,GOLD,0
605,39,7,0.0,1,0,1,119348.28,0,4,307,France,Male,DIAMOND,0
681,29,2,148143.84,1,1,1,52021.39,0,5,394,France,Female,SILVER,0
622,27,9,139834.93,1,1,1,152733.89,0,2,972,Spain,Male,DIAMOND,0
408,40,3,0.0,2,0,0,124874.23,0,5,602,France,Male,GOLD,0
739,31,1,0.0,2,1,1,58469.75,0,1,252,Spain,Male,GOLD,0
600,32,1,0.0,1,1,1,101986.16,0,4,324,France,Male,SILVER,0
718,34,5,113922.44,2,1,0,30772.22,0,2,503,Spain,Male,DIAMOND,0
658,50,2,0.0,2,1,0,52137.73,0,1,893,Spain,Male,GOLD,0
676,36,4,0.0,2,1,1,3173.31,0,2,539,Spain,Female,PLATINUM,0
495,30,10,129755.99,1,0,0,172749.65,0,2,753,France,Male,DIAMOND,0
850,39,5,114491.82,1,1,0,99689.48,0,2,949,Germany,Female,PLATINUM,0
605,56,1,74129.18,2,1,1,62199.78,1,1,969,Germany,Female,PLATINUM,1
671,42,6,0.0,2,1,0,197202.48,0,5,393,France,Female,DIAMOND,0
543,22,8,0.0,2,0,0,127587.22,0,3,251,France,Male,PLATINUM,0
588,38,1,124271.26,1,1,0,75969.19,0,3,922,France,Male,DIAMOND,0
638,41,9,144326.09,1,1,0,73979.85,1,2,527,Germany,Female,GOLD,1
629,39,2,129669.32,2,1,0,82774.07,0,4,716,France,Male,DIAMOND,0
567,41,9,137891.35,1,1,0,142009.46,1,4,990,France,Female,DIAMOND,1
685,40,2,168001.34,2,1,1,167400.29,0,2,272,France,Male,GOLD,0
753,31,6,106596.29,1,0,0,91305.77,0,5,503,France,Female,GOLD,0
726,32,8,0.0,2,0,0,185075.63,0,2,233,France,Female,SILVER,0
814,29,8,97086.4,2,1,1,197276.13,0,2,965,Germany,Male,GOLD,0
696,44,8,161889.79,1,0,0,75562.47,0,4,786,France,Male,GOLD,0
540,37,0,120825.7,1,1,0,28257.89,0,2,540,Spain,Male,GOLD,0
756,28,6,0.0,1,1,1,164394.65,0,2,458,France,Female,SILVER,0
486,37,1,101438.0,1,0,0,51364.56,0,3,512,Germany,Male,PLATINUM,0
619,41,8,0.0,3,1,1,79866.73,1,2,998,Spain,Female,GOLD,1
821,28,8,0.0,1,1,1,36754.13,0,5,845,France,Female,GOLD,0
489,40,3,221532.8,1,1,0,171867.08,0,5,636,Spain,Male,DIAMOND,0
741,37,9,105261.76,2,1,1,149503.54,0,1,523,France,Male,PLATINUM,0
825,32,9,0.0,2,0,0,9751.03,0,5,583,France,Male,PLATINUM,0
545,47,8,105792.49,1,0,1,67830.2,1,5,830,France,Male,SILVER,1
562,29,9,0.0,1,1,1,25858.68,0,1,512,France,Male,SILVER,0
789,40,4,0.0,2,1,0,137402.27,0,2,787,Spain,Female,SILVER,0
744,54,6,93806.31,2,0,1,140068.77,0,2,306,France,Male,PLATINUM,0
633,42,1,0.0,2,1,0,56865.62,0,2,930,France,Female,SILVER,0
801,43,4,158713.08,2,0,0,98586.14,0,2,224,France,Male,SILVER,0
629,46,1,130666.2,1,1,1,161125.67,1,1,586,France,Male,SILVER,1
640,34,3,77826.8,1,1,1,168544.85,0,4,329,Spain,Female,DIAMOND,0
653,29,2,0.0,2,1,1,41671.81,0,5,718,France,Male,PLATINUM,0
525,30,0,157989.21,2,1,1,100687.67,0,3,236,Germany,Female,DIAMOND,0
599,30,9,105443.68,1,1,1,121124.53,0,3,259,France,Male,DIAMOND,0
667,39,9,0.0,2,1,0,68873.8,0,5,535,Spain,Male,PLATINUM,0
754,50,7,146777.44,2,0,1,150685.52,0,1,517,Spain,Female,GOLD,0
617,61,3,113858.95,1,1,1,38129.22,0,1,422,Spain,Male,GOLD,0
745,35,9,92566.53,2,1,0,161519.77,0,4,742,France,Male,SILVER,0
623,46,4,0.0,1,1,0,5549.11,1,3,598,Spain,Male,DIAMOND,1
690,33,5,0.0,2,1,0,138017.68,0,3,787,France,Male,PLATINUM,0
608,41,5,0.0,2,1,1,72462.25,0,5,445,France,Female,GOLD,0
582,40,9,0.0,3,1,1,60954.45,0,2,645,France,Female,SILVER,0
771,38,5,137657.71,2,1,0,72985.61,0,3,378,Germany,Female,GOLD,0
583,41,5,77647.6,1,1,0,190429.52,0,2,866,Germany,Female,DIAMOND,0
640,23,3,72012.76,1,1,0,161333.13,0,2,599,Germany,Male,DIAMOND,0
729,42,7,0.0,2,1,0,58268.2,1,1,226,Spain,Female,PLATINUM,1
651,42,2,143145.87,2,1,0,43612.06,0,4,288,Spain,Male,SILVER,0
586,33,7,0.0,2,1,1,168261.4,0,4,554,Spain,Female,SILVER,0
719,49,5,105918.1,1,1,1,16246.59,0,1,221,France,Male,DIAMOND,0
648,38,2,0.0,2,0,1,9551.49,0,1,565,France,Female,SILVER,0
785,54,1,0.0,2,1,0,45113.92,1,5,287,Spain,Female,PLATINUM,1
705,31,3,142905.51,1,1,1,58134.97,0,4,551,France,Female,SILVER,0
722,40,6,89175.06,2,0,1,152883.95,0,4,984,Germany,Female,PLATINUM,0
598,47,2,0.0,2,1,1,186116.54,0,1,316,France,Male,PLATINUM,0
772,39,4,122486.11,2,1,1,140709.25,0,2,925,Spain,Female,SILVER,0
537,38,10,0.0,1,0,0,52337.97,1,2,958,France,Female,GOLD,1
801,42,4,141947.67,1,1,1,10598.29,0,3,687,Spain,Male,SILVER,0
518,38,3,90957.81,1,0,1,162304.59,0,4,846,France,Male,PLATINUM,0
637,45,2,157929.45,1,1,1,145134.49,1,4,546,Spain,Female,DIAMOND,1
624,44,3,0.0,2,1,0,88407.51,0,2,983,France,Male,SILVER,0
595,23,10,101126.66,2,0,0,37042.8,0,4,586,Spain,Female,SILVER,0
850,28,4,0.0,2,1,1,12409.01,0,5,242,France,Male,GOLD,0
620,28,9,71902.52,1,0,1,190208.23,0,5,334,France,Male,SILVER,0
542,34,8,101116.06,1,1,0,196395.05,0,4,987,France,Male,SILVER,0
569,36,1,67087.69,1,1,0,154775.7,0,5,308,France,Male,PLATINUM,0
620,61,5,0.0,1,0,0,31641.52,1,3,586,France,Male,GOLD,1
686,43,5,154846.24,2,1,1,151903.6,0,5,546,Germany,Female,DIAMOND,0
587,40,2,0.0,4,0,1,106174.7,1,2,826,France,Male,PLATINUM,1
599,51,0,0.0,1,1,1,175235.99,0,3,220,Spain,Male,SILVER,0
850,35,7,114285.2,1,0,1,129660.59,0,5,791,Germany,Female,GOLD,0
493,33,8,90791.69,1,1,1,59659.53,0,3,865,France,Female,DIAMOND,0
683,30,1,113257.2,1,1,1,65035.02,0,2,263,Spain,Male,GOLD,0
800,46,6,0.0,2,1,0,171928.04,0,2,471,Spain,Female,SILVER,0
663,27,8,0.0,1,1,1,188007.99,0,1,299,Spain,Male,GOLD,0
595,26,8,118547.72,1,1,1,151192.18,0,4,388,Germany,Female,PLATINUM,0
677,39,0,111213.64,2,1,1,147578.26,0,5,667,Germany,Female,SILVER,0
620,28,8,0.0,2,1,1,199909.32,0,4,933,France,Male,SILVER,0
714,33,3,35016.6,1,1,0,53667.08,0,3,791,Germany,Male,GOLD,0
539,38,5,0.0,2,1,0,47388.41,0,3,234,France,Male,PLATINUM,0
693,40,0,120711.73,1,0,0,27345.18,1,1,709,Germany,Male,DIAMOND,1
655,37,4,0.0,2,1,1,142415.97,0,3,774,France,Male,PLATINUM,0
670,36,3,0.0,1,1,0,140754.19,1,3,534,France,Male,PLATINUM,1
593,50,6,171740.69,1,0,0,20893.61,0,4,602,France,Male,SILVER,0
696,41,9,127523.75,1,0,1,191417.42,0,1,824,Spain,Male,DIAMOND,0
585,55,10,106415.57,3,1,1,122960.98,1,1,749,France,Male,GOLD,1
596,54,1,123544.0,1,1,1,120314.75,1,3,600,Germany,Male,DIAMOND,1
792,30,1,127187.86,1,1,1,113553.42,0,3,921,France,Male,SILVER,0
615,42,4,0.0,3,0,1,120321.09,0,5,757,Spain,Male,PLATINUM,0
632,23,3,122478.51,1,1,0,147230.77,1,5,390,Germany,Male,PLATINUM,1
644,24,8,92760.55,1,1,0,35896.75,0,5,238,France,Female,GOLD,0
625,31,5,0.0,2,0,1,90.07,0,3,855,France,Male,SILVER,0
645,38,5,101430.3,2,0,1,4400.32,0,1,573,France,Female,GOLD,0
709,40,9,131569.63,1,1,1,103970.58,0,1,295,France,Female,DIAMOND,0
632,27,4,193125.85,1,1,1,152665.85,0,4,262,France,Male,GOLD,0
692,40,6,163505.16,1,0,0,90424.09,0,4,675,France,Male,DIAMOND,0
760,57,1,0.0,2,1,1,25101.17,0,2,687,Spain,Female,PLATINUM,0
649,32,1,0.0,1,0,1,91167.19,1,5,373,Spain,Male,SILVER,1
556,47,2,139914.27,1,1,1,50390.98,0,1,522,France,Female,SILVER,0
732,50,6,145338.76,1,0,0,91936.1,1,4,738,Germany,Male,DIAMOND,1
700,42,8,0.0,2,1,1,105305.72,0,4,528,France,Female,SILVER,0
607,33,2,108431.87,2,0,1,109291.39,1,5,647,Spain,Female,PLATINUM,1
512,33,3,176666.62,1,1,0,94670.77,0,1,726,Spain,Male,PLATINUM,0
712,53,2,111061.01,2,0,0,26542.17,0,2,345,Spain,Male,GOLD,0
553,32,3,116324.53,1,1,0,77304.49,0,2,831,France,Male,GOLD,0
585,38,5,0.0,1,1,1,87363.56,0,1,822,France,Female,GOLD,0
553,37,1,0.0,1,1,0,30461.55,0,5,623,France,Male,DIAMOND,0
672,45,9,0.0,1,1,1,92027.69,1,1,397,France,Female,PLATINUM,1
583,54,6,115988.86,1,1,0,57553.98,1,5,878,Germany,Female,DIAMOND,1
669,29,9,0.0,1,1,1,93901.61,0,5,335,Spain,Male,DIAMOND,0
705,32,7,0.0,2,1,0,7921.57,0,3,425,France,Male,DIAMOND,0
694,33,4,129731.64,2,1,0,178123.86,0,3,718,France,Female,DIAMOND,0
800,49,7,108007.36,1,0,0,47125.11,0,3,855,France,Female,PLATINUM,0
559,40,7,144470.77,1,1,1,18917.95,0,3,255,Spain,Female,SILVER,0
693,25,6,146580.69,1,0,1,14633.35,0,4,459,Germany,Male,DIAMOND,0
666,33,2,124125.26,1,1,0,81884.8,0,4,459,Germany,Male,SILVER,0
685,44,2,119657.53,1,1,0,145387.05,1,4,646,Germany,Female,DIAMOND,1
837,35,0,144037.6,1,1,0,145325.32,0,5,860,Germany,Male,DIAMOND,0
501,39,9,117301.66,1,0,0,182025.95,0,5,721,France,Female,SILVER,0
667,48,2,0.0,1,1,0,43229.2,0,4,487,France,Male,SILVER,0
627,43,8,71240.3,1,0,1,127734.16,0,2,415,France,Male,DIAMOND,0
462,39,4,140133.08,2,0,0,131304.45,0,1,627,France,Male,SILVER,0
597,60,0,131778.08,1,0,0,10703.53,1,4,762,France,Female,SILVER,1
731,29,10,0.0,2,1,1,162452.65,0,4,251,France,Male,SILVER,0
624,71,7,0.0,2,1,1,108841.83,0,3,666,France,Male,GOLD,0
578,59,10,185966.64,1,0,0,9445.42,1,2,422,France,Male,GOLD,1
610,27,4,87262.4,2,1,0,182720.07,0,1,647,France,Female,SILVER,0
672,43,4,92599.55,2,1,1,167336.78,0,4,274,France,Female,GOLD,0
732,38,5,178787.54,1,1,1,195760.53,0,3,305,Germany,Male,DIAMOND,0
670,27,5,79336.61,1,1,1,26170.08,0,5,245,France,Female,DIAMOND,0
432,45,3,110219.14,1,1,0,43046.7,1,5,946,Germany,Female,GOLD,1
565,38,2,158651.29,2,1,1,179445.28,0,4,805,Germany,Female,PLATINUM,0
729,62,4,140549.4,1,1,0,30990.16,1,3,726,France,Female,GOLD,1
775,66,9,0.0,2,1,1,67622.34,0,3,826,France,Female,PLATINUM,0
554,42,1,0.0,2,0,1,183492.9,0,2,593,Spain,Male,GOLD,0
747,29,7,0.0,2,1,1,141706.43,0,1,338,France,Male,DIAMOND,0
697,48,1,0.0,2,1,1,87400.53,0,5,553,France,Female,DIAMOND,0
807,28,7,165969.26,3,1,0,156122.13,1,5,255,Spain,Female,PLATINUM,1
610,40,9,0.0,1,1,1,149602.54,0,3,613,France,Male,SILVER,0
733,45,2,113939.36,2,1,0,3218.71,0,1,995,Germany,Male,PLATINUM,0
710,31,1,0.0,2,1,0,20081.3,0,3,572,France,Female,PLATINUM,0
817,34,5,129278.43,1,0,0,165562.84,0,1,703,France,Male,DIAMOND,0
661,20,8,0.0,1,1,0,110252.53,0,3,330,Spain,Male,GOLD,0
651,29,3,121890.06,1,1,0,54530.51,1,1,499,Germany,Male,GOLD,1
649,49,2,0.0,1,1,0,84863.85,1,3,226,Spain,Female,DIAMOND,1
695,32,9,0.0,3,0,1,38533.79,0,4,475,Spain,Male,GOLD,0
740,39,9,0.0,2,1,0,19047.23,0,3,993,France,Male,DIAMOND,0
712,32,1,0.0,2,1,0,1703.58,0,4,670,France,Female,PLATINUM,0
600,38,9,0.0,2,1,1,58855.85,0,5,700,France,Female,PLATINUM,0
632,41,0,106134.46,1,0,1,105570.39,0,5,885,France,Male,GOLD,0
765,41,2,0.0,2,0,1,191215.61,0,4,547,France,Male,DIAMOND,0
724,39,3,0.0,2,0,1,95562.81,0,2,918,Spain,Male,DIAMOND,0
684,42,3,103210.27,1,1,0,31002.03,0,4,521,Spain,Female,PLATINUM,0
746,34,6,141806.0,2,1,1,183494.87,0,3,236,Germany,Male,SILVER,0
686,35,8,105419.73,1,1,0,35356.46,0,5,887,France,Female,DIAMOND,0
587,38,0,0.0,2,1,0,47414.15,0,3,701,France,Male,DIAMOND,0
594,26,6,135067.52,2,0,0,131211.86,0,3,285,Germany,Female,PLATINUM,0
706,38,8,0.0,2,0,1,46635.11,0,3,826,Spain,Male,GOLD,0
674,41,4,126605.14,1,1,1,166694.93,0,2,595,Spain,Female,GOLD,0
682,38,4,107192.38,1,1,1,15669.17,0,3,459,France,Male,PLATINUM,0
570,33,8,0.0,1,1,1,124641.42,0,5,943,France,Female,PLATINUM,0
634,43,3,212696.32,1,1,0,115268.86,0,3,327,Germany,Male,PLATINUM,0
444,45,4,0.0,2,1,0,161653.5,1,3,482,France,Female,DIAMOND,1
736,32,7,0.0,1,0,1,79082.62,0,2,925,Spain,Male,DIAMOND,0
550,33,9,72788.03,1,1,1,103608.06,0,2,487,Spain,Female,PLATINUM,0
563,32,6,0.0,2,1,1,19720.08,0,4,574,Spain,Male,SILVER,0
551,26,2,144258.52,1,1,0,49778.79,0,5,839,France,Female,DIAMOND,0
653,38,8,119315.75,1,1,0,150468.35,0,3,978,France,Male,SILVER,0
557,46,4,96173.17,2,1,1,116378.31,0,5,689,France,Female,GOLD,0
482,38,4,124976.19,1,1,0,35848.12,0,1,813,France,Male,PLATINUM,0
531,37,1,143407.29,2,0,1,84402.46,0,1,556,Spain,Male,SILVER,0
561,31,1,81480.27,2,1,1,65234.6,0,1,666,France,Female,DIAMOND,0
573,30,6,0.0,2,1,0,66190.21,0,2,546,France,Female,PLATINUM,0
570,58,8,0.0,1,0,1,116503.92,1,2,257,France,Female,DIAMOND,1
617,45,1,0.0,1,1,0,143298.06,0,4,323,Spain,Female,DIAMOND,0
694,37,3,0.0,2,1,1,147012.22,0,3,245,Spain,Female,DIAMOND,0
632,27,3,107375.82,1,1,1,62703.38,0,2,627,France,Female,PLATINUM,0
537,48,4,131834.8,1,1,0,166476.95,1,3,925,Germany,Male,DIAMOND,1
491,26,4,102251.14,1,1,1,145900.89,0,3,921,Germany,Male,SILVER,0
471,28,5,0.0,2,1,1,22356.97,0,1,583,Spain,Female,PLATINUM,0
526,58,9,190298.89,2,1,1,191263.76,0,1,889,Germany,Male,DIAMOND,0
648,38,10,82697.28,1,1,0,74846.67,0,3,966,France,Male,PLATINUM,0
630,33,9,0.0,2,1,0,64804.59,0,4,864,France,Male,PLATINUM,0
695,56,4,0.0,2,1,0,84644.76,0,4,736,Spain,Female,GOLD,0
701,39,9,0.0,2,0,1,145894.9,0,2,513,France,Female,GOLD,0
556,48,8,168522.37,1,1,1,151310.16,0,2,393,Spain,Female,SILVER,0
455,43,6,0.0,1,1,1,81250.79,0,5,885,Spain,Female,PLATINUM,0
479,33,2,208165.53,1,0,0,50774.81,1,5,765,France,Female,PLATINUM,1
819,28,8,168253.21,1,1,1,102799.14,0,4,230,Spain,Female,PLATINUM,0
669,45,7,149364.58,1,0,1,173454.07,0,5,263,France,Male,SILVER,0
660,48,0,90044.32,2,0,1,187604.97,1,5,351,France,Female,SILVER,1
764,28,10,124023.18,1,1,0,166188.28,0,1,508,Germany,Male,SILVER,0
596,76,9,134208.25,1,1,1,13455.43,0,5,374,Spain,Female,DIAMOND,0
767,31,6,0.0,2,1,1,195668.0,0,1,244,Spain,Male,PLATINUM,0
531,37,7,121854.45,1,1,0,147521.35,0,1,515,France,Male,PLATINUM,0
633,31,1,0.0,1,1,0,48606.71,0,3,804,France,Male,GOLD,0
567,26,2,0.0,2,1,1,78651.55,0,2,387,France,Female,PLATINUM,0
781,38,3,128345.69,2,1,0,63218.85,0,2,608,France,Female,SILVER,0
574,30,5,120355.0,1,1,0,137793.35,0,3,420,Spain,Male,SILVER,0
621,46,6,141078.37,1,0,0,34580.8,1,2,956,Germany,Male,SILVER,1
594,30,10,0.0,2,1,1,124071.71,0,2,757,France,Female,DIAMOND,0
751,42,4,0.0,2,1,1,81442.6,0,2,997,France,Male,DIAMOND,0
634,31,9,108632.48,1,1,1,179485.96,1,5,760,Spain,Male,DIAMOND,1
608,37,2,130461.02,1,1,0,21967.15,0,5,642,Spain,Male,SILVER,0
653,38,8,102133.38,1,1,1,166520.96,0,3,795,France,Female,SILVER,0
604,26,8,149542.52,2,0,1,197911.52,0,1,683,France,Male,SILVER,0
584,32,5,0.0,2,1,0,10956.82,0,1,735,Spain,Male,PLATINUM,0
609,37,1,39344.83,1,1,1,178291.89,1,5,370,France,Male,SILVER,1
567,54,5,92316.31,2,1,0,158590.66,1,1,916,Spain,Female,DIAMOND,1
723,21,4,0.0,2,0,0,24847.02,0,1,823,France,Male,SILVER,0
716,23,2,94464.81,2,0,1,185900.88,0,5,351,France,Female,PLATINUM,0
724,41,2,127892.57,2,0,1,199645.45,0,4,393,Germany,Male,DIAMOND,0
752,31,4,144637.86,2,1,0,40496.72,0,1,383,Spain,Female,DIAMOND,0
636,48,1,170833.46,1,1,0,110510.28,1,1,654,France,Female,PLATINUM,1
565,59,9,69129.59,1,1,1,170705.53,0,5,558,Germany,Male,PLATINUM,0
701,29,2,0.0,2,1,0,176943.59,0,3,225,France,Male,PLATINUM,0
650,55,2,140891.46,3,1,1,179834.45,1,5,526,Germany,Female,PLATINUM,1
577,37,2,127261.35,1,1,0,56185.05,0,3,392,France,Male,SILVER,0
622,26,9,0.0,2,1,1,153237.59,0,3,344,France,Male,PLATINUM,0
850,38,2,94652.04,1,1,1,171960.76,0,3,475,Spain,Male,PLATINUM,0
628,37,0,0.0,2,1,1,171707.93,0,4,668,France,Male,GOLD,0
750,38,5,151532.4,1,1,1,46555.15,0,2,377,France,Male,SILVER,0
512,75,2,0.0,1,1,0,123304.62,0,3,355,France,Female,GOLD,0
660,42,5,0.0,3,1,1,189016.24,1,5,351,Spain,Female,GOLD,1
755,78,5,121206.96,1,1,1,76016.49,0,5,554,France,Female,PLATINUM,0
674,32,7,85757.93,1,1,1,95481.0,0,2,929,France,Female,DIAMOND,0
743,71,0,0.0,2,0,1,29837.65,0,5,330,France,Male,PLATINUM,0
550,38,9,140278.99,3,1,1,171457.06,1,5,230,France,Male,GOLD,1
587,41,8,85109.21,1,1,0,1557.82,0,4,318,Spain,Male,GOLD,0
841,31,2,0.0,2,1,0,173240.52,0,3,647,France,Male,DIAMOND,0
557,42,4,0.0,2,0,1,86642.38,0,2,569,Spain,Male,GOLD,0
